,Data
1997,0.079
1998,-0.003
1999,-0.089
2000,-0.168
2001,-0.229
2002,-0.265
2003,-0.27
2004,-0.243
2005,-0.189
2006,-0.113
2007,-0.025
2008,0.066
2009,0.149
2010,0.218
2011,0.266
2012,0.29
2013,0.29
2014,0.266
2015,0.224
2016,0.167
2017,0.102
2018,0.034
2019,-0.031
2020,-0.09
2021,-0.14
2022,-0.177
2023,-0.2
2024,-0.208
2025,-0.199
2026,-0.175
2027,-0.136
2028,-0.086
2029,-0.029
2030,0.029
2031,0.083
2032,0.128
2033,0.16
2034,0.177
2035,0.178
2036,0.163
2037,0.134
2038,0.094
2039,0.047
2040,-0.002
2041,-0.05
2042,-0.092
2043,-0.125
2044,-0.148
2045,-0.161
2046,-0.165
2047,-0.164
2048,-0.161
2049,-0.156
2050,-0.151
2051,-0.144
2052,-0.133
2053,-0.116
2054,-0.089
2055,-0.051
2056,-0.002
2057,0.055
2058,0.117
2059,0.178
2060,0.232
2061,0.273
2062,0.298
2063,0.304
2064,0.288
2065,0.254
2066,0.202
2067,0.14
2068,0.072
2069,0.005
2070,-0.052
2071,-0.095
2072,-0.121
2073,-0.129
2074,-0.122
2075,-0.106
2076,-0.086
2077,-0.069
2078,-0.058
2079,-0.057
2080,-0.066
2081,-0.084
2082,-0.108
2083,-0.135
2084,-0.16
2085,-0.179
2086,-0.189
2087,-0.186
2088,-0.17
2089,-0.141
2090,-0.098
2091,-0.045
2092,0.014
2093,0.077
2094,0.137
2095,0.189
2096,0.229
2097,0.254
2098,0.26
2099,0.249
2100,0.22
2101,0.178
2102,0.128
2103,0.074
2104,0.022
2105,-0.024
2106,-0.06
2107,-0.086
2108,-0.1
2109,-0.103
2110,-0.098
2111,-0.087
2112,-0.073
2113,-0.057
2114,-0.042
2115,-0.028
2116,-0.015
2117,-0.004
2118,0.007
2119,0.017
2120,0.029
2121,0.04
2122,0.051
2123,0.06
2124,0.063
2125,0.059
2126,0.045
2127,0.021
2128,-0.014
2129,-0.057
2130,-0.106
2131,-0.157
2132,-0.204
2133,-0.241
2134,-0.263
2135,-0.264
2136,-0.243
2137,-0.198
2138,-0.133
2139,-0.051
2140,0.041
2141,0.136
2142,0.227
2143,0.304
2144,0.36
2145,0.392
2146,0.395
2147,0.371
2148,0.323
2149,0.256
2150,0.175
2151,0.088
2152,0.004
2153,-0.072
2154,-0.135
2155,-0.18
2156,-0.205
2157,-0.212
2158,-0.203
2159,-0.182
2160,-0.153
2161,-0.121
2162,-0.09
2163,-0.065
2164,-0.049
2165,-0.042
2166,-0.046
2167,-0.059
2168,-0.08
2169,-0.104
2170,-0.129
2171,-0.149
2172,-0.16
2173,-0.158
2174,-0.143
2175,-0.113
2176,-0.07
2177,-0.017
2178,0.044
2179,0.107
2180,0.167
2181,0.221
2182,0.265
2183,0.294
2184,0.308
2185,0.306
2186,0.29
2187,0.261
2188,0.223
2189,0.18
2190,0.134
2191,0.087
2192,0.04
2193,-0.005
2194,-0.048
2195,-0.09
2196,-0.13
2197,-0.166
2198,-0.199
2199,-0.225
2200,-0.243
2201,-0.252
2202,-0.25
2203,-0.238
2204,-0.215
2205,-0.185
2206,-0.147
2207,-0.105
2208,-0.059
2209,-0.014
2210,0.029
2211,0.069
2212,0.104
2213,0.13
2214,0.149
2215,0.157
2216,0.155
2217,0.143
2218,0.121
2219,0.09
2220,0.052
2221,0.012
2222,-0.027
2223,-0.06
2224,-0.086
2225,-0.1
2226,-0.103
2227,-0.094
2228,-0.073
2229,-0.044
2230,-0.008
2231,0.031
2232,0.069
2233,0.104
2234,0.133
2235,0.154
2236,0.167
2237,0.172
2238,0.168
2239,0.156
2240,0.137
2241,0.109
2242,0.075
2243,0.035
2244,-0.009
2245,-0.054
2246,-0.098
2247,-0.137
2248,-0.171
2249,-0.197
2250,-0.215
2251,-0.224
2252,-0.222
2253,-0.211
2254,-0.19
2255,-0.161
2256,-0.126
2257,-0.087
2258,-0.047
2259,-0.008
2260,0.026
2261,0.054
2262,0.076
2263,0.089
2264,0.096
2265,0.096
2266,0.092
2267,0.085
2268,0.077
2269,0.072
2270,0.071
2271,0.075
2272,0.087
2273,0.104
2274,0.125
2275,0.149
2276,0.172
2277,0.19
2278,0.199
2279,0.195
2280,0.176
2281,0.14
2282,0.088
2283,0.022
2284,-0.052
2285,-0.13
2286,-0.202
2287,-0.264
2288,-0.309
2289,-0.332
2290,-0.332
2291,-0.308
2292,-0.262
2293,-0.197
2294,-0.119
2295,-0.037
2296,0.043
2297,0.112
2298,0.165
2299,0.196
2300,0.204
2301,0.189
2302,0.153
2303,0.103
2304,0.045
2305,-0.013
2306,-0.067
2307,-0.109
2308,-0.137
2309,-0.148
2310,-0.142
2311,-0.121
2312,-0.089
2313,-0.048
2314,-0.004
2315,0.039
2316,0.077
2317,0.107
2318,0.126
2319,0.133
2320,0.131
2321,0.12
2322,0.104
2323,0.086
2324,0.069
2325,0.057
2326,0.05
2327,0.048
2328,0.05
2329,0.053
2330,0.057
2331,0.058
2332,0.055
2333,0.048
2334,0.036
2335,0.021
2336,0.004
2337,-0.015
2338,-0.035
2339,-0.055
2340,-0.076
2341,-0.098
2342,-0.119
2343,-0.137
2344,-0.151
2345,-0.158
2346,-0.155
2347,-0.141
2348,-0.117
2349,-0.085
2350,-0.049
2351,-0.012
2352,0.02
2353,0.043
2354,0.055
2355,0.054
2356,0.04
2357,0.015
2358,-0.018
2359,-0.052
2360,-0.085
2361,-0.111
2362,-0.125
2363,-0.125
2364,-0.11
2365,-0.079
2366,-0.034
2367,0.023
2368,0.088
2369,0.155
2370,0.218
2371,0.271
2372,0.308
2373,0.325
2374,0.321
2375,0.297
2376,0.254
2377,0.2
2378,0.138
2379,0.076
2380,0.017
2381,-0.034
2382,-0.075
2383,-0.105
2384,-0.127
2385,-0.141
2386,-0.151
2387,-0.16
2388,-0.172
2389,-0.187
2390,-0.205
2391,-0.223
2392,-0.24
2393,-0.249
2394,-0.247
2395,-0.23
2396,-0.198
2397,-0.15
2398,-0.091
2399,-0.026
2400,0.041
2401,0.104
2402,0.156
2403,0.194
2404,0.215
2405,0.218
2406,0.204
2407,0.175
2408,0.136
2409,0.094
2410,0.056
2411,0.028
2412,0.014
2413,0.015
2414,0.028
2415,0.047
2416,0.065
2417,0.074
2418,0.07
2419,0.047
2420,0.009
2421,-0.043
2422,-0.098
2423,-0.15
2424,-0.188
2425,-0.204
2426,-0.195
2427,-0.158
2428,-0.097
2429,-0.018
2430,0.068
2431,0.15
2432,0.217
2433,0.261
2434,0.276
2435,0.261
2436,0.218
2437,0.154
2438,0.079
2439,0.001
2440,-0.07
2441,-0.125
2442,-0.161
2443,-0.177
2444,-0.172
2445,-0.153
2446,-0.125
2447,-0.095
2448,-0.072
2449,-0.059
2450,-0.061
2451,-0.077
2452,-0.105
2453,-0.138
2454,-0.171
2455,-0.196
2456,-0.207
2457,-0.198
2458,-0.167
2459,-0.115
2460,-0.047
2461,0.031
2462,0.11
2463,0.181
2464,0.237
2465,0.274
2466,0.288
2467,0.282
2468,0.258
2469,0.223
2470,0.184
2471,0.146
2472,0.114
2473,0.092
2474,0.078
2475,0.072
2476,0.07
2477,0.068
2478,0.061
2479,0.048
2480,0.026
2481,-0.005
2482,-0.041
2483,-0.08
2484,-0.119
2485,-0.155
2486,-0.183
2487,-0.201
2488,-0.21
2489,-0.208
2490,-0.197
2491,-0.18
2492,-0.156
2493,-0.128
2494,-0.096
2495,-0.062
2496,-0.026
2497,0.009
2498,0.041
2499,0.068
2500,0.089
2501,0.1
2502,0.102
2503,0.094
2504,0.079
2505,0.058
2506,0.033
2507,0.008
2508,-0.018
2509,-0.042
2510,-0.063
2511,-0.08
2512,-0.091
2513,-0.094
2514,-0.088
2515,-0.071
2516,-0.043
2517,-0.006
2518,0.038
2519,0.086
2520,0.135
2521,0.179
2522,0.215
2523,0.239
2524,0.249
2525,0.243
2526,0.22
2527,0.182
2528,0.132
2529,0.074
2530,0.013
2531,-0.045
2532,-0.096
2533,-0.136
2534,-0.162
2535,-0.174
2536,-0.174
2537,-0.163
2538,-0.145
2539,-0.125
2540,-0.105
2541,-0.087
2542,-0.074
2543,-0.067
2544,-0.065
2545,-0.069
2546,-0.077
2547,-0.088
2548,-0.096
2549,-0.099
2550,-0.093
2551,-0.078
2552,-0.052
2553,-0.019
2554,0.02
2555,0.061
2556,0.1
2557,0.134
2558,0.16
2559,0.178
2560,0.187
2561,0.188
2562,0.182
2563,0.17
2564,0.152
2565,0.131
2566,0.109
2567,0.087
2568,0.066
2569,0.046
2570,0.025
2571,0.003
2572,-0.023
2573,-0.055
2574,-0.092
2575,-0.133
2576,-0.176
2577,-0.216
2578,-0.25
2579,-0.273
2580,-0.281
2581,-0.271
2582,-0.242
2583,-0.194
2584,-0.13
2585,-0.056
2586,0.023
2587,0.097
2588,0.159
2589,0.206
2590,0.234
2591,0.243
2592,0.237
2593,0.219
2594,0.193
2595,0.165
2596,0.137
2597,0.112
2598,0.091
2599,0.071
2600,0.052
2601,0.034
2602,0.015
2603,-0.005
2604,-0.028
2605,-0.052
2606,-0.077
2607,-0.101
2608,-0.12
2609,-0.132
2610,-0.137
2611,-0.136
2612,-0.128
2613,-0.116
2614,-0.103
2615,-0.089
2616,-0.076
2617,-0.065
2618,-0.054
2619,-0.044
2620,-0.034
2621,-0.023
2622,-0.01
2623,0.004
2624,0.019
2625,0.034
2626,0.048
2627,0.061
2628,0.07
2629,0.076
2630,0.078
2631,0.076
2632,0.072
2633,0.065
2634,0.058
2635,0.05
2636,0.042
2637,0.034
2638,0.028
2639,0.023
2640,0.022
2641,0.023
2642,0.027
2643,0.034
2644,0.043
2645,0.051
2646,0.058
2647,0.06
2648,0.056
2649,0.044
2650,0.023
2651,-0.006
2652,-0.043
2653,-0.084
2654,-0.127
2655,-0.167
2656,-0.199
2657,-0.219
2658,-0.222
2659,-0.206
2660,-0.171
2661,-0.119
2662,-0.054
2663,0.02
2664,0.095
2665,0.164
2666,0.22
2667,0.255
2668,0.266
2669,0.25
2670,0.208
2671,0.145
2672,0.068
2673,-0.013
2674,-0.089
2675,-0.15
2676,-0.189
2677,-0.202
2678,-0.19
2679,-0.154
2680,-0.101
2681,-0.04
2682,0.02
2683,0.07
2684,0.102
2685,0.114
2686,0.104
2687,0.076
2688,0.034
2689,-0.013
2690,-0.061
2691,-0.102
2692,-0.131
2693,-0.145
2694,-0.142
2695,-0.121
2696,-0.082
2697,-0.029
2698,0.036
2699,0.104
2700,0.171
2701,0.227
2702,0.267
2703,0.285
2704,0.279
2705,0.25
2706,0.202
2707,0.142
2708,0.076
2709,0.011
2710,-0.047
2711,-0.096
2712,-0.133
2713,-0.159
2714,-0.177
2715,-0.19
2716,-0.199
2717,-0.208
2718,-0.218
2719,-0.227
2720,-0.236
2721,-0.241
2722,-0.239
2723,-0.226
2724,-0.201
2725,-0.162
2726,-0.108
2727,-0.042
2728,0.033
2729,0.112
2730,0.187
2731,0.253
2732,0.304
2733,0.335
2734,0.344
2735,0.33
2736,0.297
2737,0.249
2738,0.192
2739,0.134
2740,0.082
2741,0.043
2742,0.019
2743,0.011
2744,0.016
2745,0.029
2746,0.042
2747,0.046
2748,0.034
2749,0.002
2750,-0.05
2751,-0.119
2752,-0.198
2753,-0.276
2754,-0.342
2755,-0.387
2756,-0.404
2757,-0.389
2758,-0.342
2759,-0.268
2760,-0.175
2761,-0.07
2762,0.035
2763,0.132
2764,0.211
2765,0.268
2766,0.299
2767,0.303
2768,0.284
2769,0.245
2770,0.193
2771,0.136
2772,0.078
2773,0.026
2774,-0.017
2775,-0.05
2776,-0.072
2777,-0.084
2778,-0.087
2779,-0.083
2780,-0.075
2781,-0.063
2782,-0.049
2783,-0.034
2784,-0.016
2785,0.002
2786,0.02
2787,0.036
2788,0.051
2789,0.062
2790,0.071
2791,0.075
2792,0.074
2793,0.068
2794,0.054
2795,0.034
2796,0.008
2797,-0.022
2798,-0.052
2799,-0.078
2800,-0.097
2801,-0.106
2802,-0.106
2803,-0.097
2804,-0.083
2805,-0.065
2806,-0.048
2807,-0.031
2808,-0.016
2809,-0.002
2810,0.011
2811,0.024
2812,0.036
2813,0.046
2814,0.053
2815,0.059
2816,0.063
2817,0.066
2818,0.068
2819,0.068
2820,0.067
2821,0.063
2822,0.055
2823,0.043
2824,0.027
2825,0.009
2826,-0.011
2827,-0.031
2828,-0.048
2829,-0.064
2830,-0.076
2831,-0.086
2832,-0.093
2833,-0.097
2834,-0.099
2835,-0.097
2836,-0.094
2837,-0.089
2838,-0.081
2839,-0.07
2840,-0.054
2841,-0.031
2842,-0.004
2843,0.027
2844,0.059
2845,0.089
2846,0.115
2847,0.136
2848,0.152
2849,0.161
2850,0.164
2851,0.161
2852,0.152
2853,0.139
2854,0.123
2855,0.104
2856,0.083
2857,0.061
2858,0.037
2859,0.012
2860,-0.016
2861,-0.046
2862,-0.08
2863,-0.115
2864,-0.153
2865,-0.19
2866,-0.225
2867,-0.253
2868,-0.272
2869,-0.277
2870,-0.266
2871,-0.237
2872,-0.189
2873,-0.126
2874,-0.053
2875,0.023
2876,0.095
2877,0.158
2878,0.206
2879,0.236
2880,0.247
2881,0.24
2882,0.22
2883,0.191
2884,0.158
2885,0.126
2886,0.099
2887,0.078
2888,0.065
2889,0.057
2890,0.052
2891,0.046
2892,0.034
2893,0.014
2894,-0.016
2895,-0.053
2896,-0.095
2897,-0.137
2898,-0.175
2899,-0.204
2900,-0.22
2901,-0.222
2902,-0.208
2903,-0.179
2904,-0.136
2905,-0.082
2906,-0.021
2907,0.041
2908,0.099
2909,0.148
2910,0.182
2911,0.2
2912,0.198
2913,0.178
2914,0.139
2915,0.087
2916,0.026
2917,-0.036
2918,-0.093
2919,-0.137
2920,-0.162
2921,-0.165
2922,-0.146
2923,-0.106
2924,-0.049
2925,0.017
2926,0.084
2927,0.144
2928,0.188
2929,0.21
2930,0.205
2931,0.173
2932,0.116
2933,0.04
2934,-0.046
2935,-0.13
2936,-0.202
2937,-0.25
2938,-0.268
2939,-0.254
2940,-0.209
2941,-0.139
2942,-0.053
2943,0.038
2944,0.123
2945,0.19
2946,0.233
2947,0.246
2948,0.23
2949,0.188
2950,0.128
2951,0.058
2952,-0.012
2953,-0.073
2954,-0.118
2955,-0.145
2956,-0.153
2957,-0.143
2958,-0.12
2959,-0.089
2960,-0.054
2961,-0.021
2962,0.008
2963,0.03
2964,0.046
2965,0.056
2966,0.062
2967,0.065
2968,0.063
2969,0.059
2970,0.051
2971,0.04
2972,0.026
2973,0.009
2974,-0.011
2975,-0.034
2976,-0.06
2977,-0.086
2978,-0.111
2979,-0.13
2980,-0.14
2981,-0.135
2982,-0.113
2983,-0.073
2984,-0.017
2985,0.053
2986,0.129
2987,0.203
2988,0.266
2989,0.31
2990,0.328
2991,0.315
2992,0.271
2993,0.197
2994,0.103
2995,-0.004
2996,-0.111
2997,-0.208
2998,-0.283
2999,-0.331
3000,-0.347
3001,-0.331
3002,-0.288
3003,-0.224
3004,-0.148
3005,-0.07
3006,0.001
3007,0.058
3008,0.096
3009,0.112
3010,0.107
3011,0.083
3012,0.047
3013,0.006
3014,-0.031
3015,-0.055
3016,-0.063
3017,-0.052
3018,-0.025
3019,0.014
3020,0.058
3021,0.1
3022,0.135
3023,0.158
3024,0.167
3025,0.161
3026,0.142
3027,0.114
3028,0.079
3029,0.042
3030,0.007
3031,-0.024
3032,-0.047
3033,-0.061
3034,-0.068
3035,-0.066
3036,-0.057
3037,-0.042
3038,-0.024
3039,-0.004
3040,0.014
3041,0.029
3042,0.039
3043,0.041
3044,0.034
3045,0.019
3046,-0.003
3047,-0.031
3048,-0.06
3049,-0.087
3050,-0.108
3051,-0.121
3052,-0.125
3053,-0.119
3054,-0.103
3055,-0.08
3056,-0.049
3057,-0.016
3058,0.018
3059,0.048
3060,0.072
3061,0.086
3062,0.089
3063,0.081
3064,0.063
3065,0.037
3066,0.009
3067,-0.019
3068,-0.042
3069,-0.056
3070,-0.059
3071,-0.051
3072,-0.032
3073,-0.004
3074,0.028
3075,0.06
3076,0.088
3077,0.108
3078,0.118
3079,0.117
3080,0.106
3081,0.087
3082,0.063
3083,0.035
3084,0.007
3085,-0.022
3086,-0.049
3087,-0.073
3088,-0.094
3089,-0.11
3090,-0.121
3091,-0.124
3092,-0.12
3093,-0.106
3094,-0.083
3095,-0.051
3096,-0.013
3097,0.026
3098,0.063
3099,0.093
3100,0.112
3101,0.119
3102,0.112
3103,0.094
3104,0.067
3105,0.034
3106,-0.002
3107,-0.037
3108,-0.065
3109,-0.084
3110,-0.091
3111,-0.084
3112,-0.064
3113,-0.034
3114,0.002
3115,0.041
3116,0.077
3117,0.104
3118,0.121
3119,0.123
3120,0.111
3121,0.087
3122,0.051
3123,0.009
3124,-0.036
3125,-0.079
3126,-0.119
3127,-0.15
3128,-0.173
3129,-0.184
3130,-0.184
3131,-0.171
3132,-0.147
3133,-0.113
3134,-0.069
3135,-0.018
3136,0.036
3137,0.092
3138,0.143
3139,0.186
3140,0.215
3141,0.226
3142,0.215
3143,0.184
3144,0.135
3145,0.075
3146,0.01
3147,-0.05
3148,-0.1
3149,-0.133
3150,-0.148
3151,-0.143
3152,-0.121
3153,-0.086
3154,-0.042
3155,0.005
3156,0.049
3157,0.086
3158,0.111
3159,0.123
3160,0.121
3161,0.106
3162,0.081
3163,0.048
3164,0.01
3165,-0.028
3166,-0.065
3167,-0.097
3168,-0.123
3169,-0.14
3170,-0.148
3171,-0.146
3172,-0.133
3173,-0.112
3174,-0.083
3175,-0.05
3176,-0.015
3177,0.015
3178,0.04
3179,0.058
3180,0.069
3181,0.076
3182,0.082
3183,0.089
3184,0.097
3185,0.105
3186,0.109
3187,0.109
3188,0.101
3189,0.084
3190,0.059
3191,0.026
3192,-0.012
3193,-0.051
3194,-0.086
3195,-0.115
3196,-0.132
3197,-0.138
3198,-0.131
3199,-0.112
3200,-0.084
3201,-0.05
3202,-0.014
3203,0.021
3204,0.05
3205,0.073
3206,0.086
3207,0.091
3208,0.089
3209,0.081
3210,0.07
3211,0.058
3212,0.047
3213,0.038
3214,0.032
3215,0.027
3216,0.021
3217,0.012
3218,-0.002
3219,-0.024
3220,-0.053
3221,-0.086
3222,-0.119
3223,-0.149
3224,-0.17
3225,-0.18
3226,-0.178
3227,-0.161
3228,-0.132
3229,-0.093
3230,-0.046
3231,0.006
3232,0.061
3233,0.117
3234,0.17
3235,0.218
3236,0.258
3237,0.287
3238,0.302
3239,0.3
3240,0.278
3241,0.237
3242,0.177
3243,0.101
3244,0.014
3245,-0.077
3246,-0.165
3247,-0.242
3248,-0.301
3249,-0.336
3250,-0.347
3251,-0.331
3252,-0.292
3253,-0.234
3254,-0.162
3255,-0.086
3256,-0.012
3257,0.052
3258,0.103
3259,0.136
3260,0.153
3261,0.155
3262,0.146
3263,0.129
3264,0.109
3265,0.088
3266,0.069
3267,0.054
3268,0.043
3269,0.037
3270,0.035
3271,0.033
3272,0.03
3273,0.024
3274,0.013
3275,-0.002
3276,-0.021
3277,-0.042
3278,-0.061
3279,-0.078
3280,-0.09
3281,-0.095
3282,-0.093
3283,-0.085
3284,-0.071
3285,-0.054
3286,-0.033
3287,-0.012
3288,0.009
3289,0.028
3290,0.043
3291,0.053
3292,0.06
3293,0.063
3294,0.064
3295,0.065
3296,0.067
3297,0.07
3298,0.076
3299,0.082
3300,0.088
3301,0.091
3302,0.088
3303,0.079
3304,0.063
3305,0.038
3306,0.007
3307,-0.03
3308,-0.069
3309,-0.106
3310,-0.138
3311,-0.162
3312,-0.176
3313,-0.178
3314,-0.169
3315,-0.152
3316,-0.126
3317,-0.097
3318,-0.066
3319,-0.036
3320,-0.009
3321,0.012
3322,0.028
3323,0.041
3324,0.051
3325,0.059
3326,0.067
3327,0.074
3328,0.079
3329,0.082
3330,0.082
3331,0.08
3332,0.075
3333,0.068
3334,0.061
3335,0.054
3336,0.049
3337,0.049
3338,0.053
3339,0.063
3340,0.076
3341,0.091
3342,0.104
3343,0.111
3344,0.109
3345,0.097
3346,0.072
3347,0.035
3348,-0.015
3349,-0.072
3350,-0.133
3351,-0.191
3352,-0.239
3353,-0.271
3354,-0.282
3355,-0.272
3356,-0.241
3357,-0.193
3358,-0.136
3359,-0.074
3360,-0.016
3361,0.035
3362,0.074
3363,0.1
3364,0.114
3365,0.116
3366,0.111
3367,0.103
3368,0.094
3369,0.089
3370,0.087
3371,0.09
3372,0.096
3373,0.103
3374,0.109
3375,0.112
3376,0.109
3377,0.098
3378,0.078
3379,0.05
3380,0.015
3381,-0.022
3382,-0.06
3383,-0.092
3384,-0.114
3385,-0.124
3386,-0.119
3387,-0.1
3388,-0.072
3389,-0.039
3390,-0.008
3391,0.017
3392,0.033
3393,0.035
3394,0.026
3395,0.005
3396,-0.021
3397,-0.051
3398,-0.078
3399,-0.1
3400,-0.113
3401,-0.116
3402,-0.107
3403,-0.086
3404,-0.054
3405,-0.011
3406,0.039
3407,0.092
3408,0.142
3409,0.183
3410,0.211
3411,0.22
3412,0.208
3413,0.177
3414,0.13
3415,0.07
3416,0.005
3417,-0.061
3418,-0.121
3419,-0.171
3420,-0.207
3421,-0.227
3422,-0.23
3423,-0.217
3424,-0.189
3425,-0.146
3426,-0.092
3427,-0.031
3428,0.032
3429,0.093
3430,0.147
3431,0.188
3432,0.215
3433,0.224
3434,0.216
3435,0.191
3436,0.153
3437,0.104
3438,0.05
3439,-0.004
3440,-0.053
3441,-0.092
3442,-0.119
3443,-0.131
3444,-0.13
3445,-0.116
3446,-0.091
3447,-0.058
3448,-0.022
3449,0.014
3450,0.045
3451,0.067
3452,0.079
3453,0.079
3454,0.067
3455,0.045
3456,0.015
3457,-0.017
3458,-0.049
3459,-0.075
3460,-0.095
3461,-0.107
3462,-0.111
3463,-0.11
3464,-0.105
3465,-0.098
3466,-0.089
3467,-0.079
3468,-0.069
3469,-0.057
3470,-0.045
3471,-0.031
3472,-0.016
3473,0.001
3474,0.022
3475,0.047
3476,0.077
3477,0.109
3478,0.144
3479,0.177
3480,0.207
3481,0.228
3482,0.239
3483,0.238
3484,0.222
3485,0.193
3486,0.154
3487,0.106
3488,0.054
3489,0.001
3490,-0.049
3491,-0.094
3492,-0.131
3493,-0.159
3494,-0.177
3495,-0.188
3496,-0.193
3497,-0.193
3498,-0.189
3499,-0.183
3500,-0.174
3501,-0.163
3502,-0.15
3503,-0.136
3504,-0.12
3505,-0.103
3506,-0.081
3507,-0.054
3508,-0.021
3509,0.016
3510,0.055
3511,0.093
3512,0.126
3513,0.149
3514,0.159
3515,0.157
3516,0.144
3517,0.123
3518,0.099
3519,0.076
3520,0.059
3521,0.052
3522,0.055
3523,0.068
3524,0.089
3525,0.111
3526,0.129
3527,0.139
3528,0.135
3529,0.114
3530,0.078
3531,0.027
3532,-0.031
3533,-0.089
3534,-0.139
3535,-0.175
3536,-0.192
3537,-0.189
3538,-0.167
3539,-0.132
3540,-0.091
3541,-0.051
3542,-0.018
3543,0.003
3544,0.012
3545,0.008
3546,-0.005
3547,-0.025
3548,-0.047
3549,-0.07
3550,-0.088
3551,-0.101
3552,-0.107
3553,-0.102
3554,-0.085
3555,-0.057
3556,-0.017
3557,0.033
3558,0.089
3559,0.145
3560,0.195
3561,0.231
3562,0.25
3563,0.247
3564,0.223
3565,0.179
3566,0.119
3567,0.049
3568,-0.024
3569,-0.094
3570,-0.152
3571,-0.195
3572,-0.218
3573,-0.218
3574,-0.197
3575,-0.155
3576,-0.099
3577,-0.033
3578,0.036
3579,0.099
3580,0.15
3581,0.183
3582,0.193
3583,0.18
3584,0.145
3585,0.095
3586,0.035
3587,-0.028
3588,-0.085
3589,-0.133
3590,-0.167
3591,-0.185
3592,-0.185
3593,-0.165
3594,-0.129
3595,-0.078
3596,-0.019
3597,0.042
3598,0.098
3599,0.142
3600,0.168
3601,0.172
3602,0.151
3603,0.108
3604,0.048
3605,-0.022
3606,-0.093
3607,-0.154
3608,-0.198
3609,-0.218
3610,-0.209
3611,-0.174
3612,-0.114
3613,-0.039
3614,0.043
3615,0.121
3616,0.186
3617,0.23
3618,0.251
3619,0.248
3620,0.224
3621,0.183
3622,0.132
3623,0.076
3624,0.021
3625,-0.028
3626,-0.068
3627,-0.097
3628,-0.112
3629,-0.116
3630,-0.11
3631,-0.096
3632,-0.08
3633,-0.064
3634,-0.05
3635,-0.04
3636,-0.035
3637,-0.033
3638,-0.034
3639,-0.034
3640,-0.032
3641,-0.029
3642,-0.023
3643,-0.017
3644,-0.011
3645,-0.006
3646,-0.004
3647,-0.005
3648,-0.009
3649,-0.014
3650,-0.02
3651,-0.024
3652,-0.026
3653,-0.026
3654,-0.022
3655,-0.014
3656,-0.002
3657,0.013
3658,0.03
3659,0.046
3660,0.06
3661,0.069
3662,0.074
3663,0.073
3664,0.069
3665,0.062
3666,0.055
3667,0.049
3668,0.046
3669,0.046
3670,0.048
3671,0.053
3672,0.059
3673,0.065
3674,0.067
3675,0.066
3676,0.06
3677,0.047
3678,0.027
3679,-0.0
3680,-0.034
3681,-0.072
3682,-0.111
3683,-0.147
3684,-0.176
3685,-0.191
3686,-0.192
3687,-0.177
3688,-0.148
3689,-0.111
3690,-0.07
3691,-0.031
3692,-0.001
3693,0.017
3694,0.023
3695,0.016
3696,0.003
3697,-0.012
3698,-0.023
3699,-0.025
3700,-0.014
3701,0.01
3702,0.046
3703,0.091
3704,0.14
3705,0.188
3706,0.229
3707,0.26
3708,0.275
3709,0.273
3710,0.252
3711,0.213
3712,0.158
3713,0.092
3714,0.019
3715,-0.056
3716,-0.126
3717,-0.187
3718,-0.237
3719,-0.274
3720,-0.297
3721,-0.305
